easting,northing,longitude,latitude,domain_no,domainname,domaintype
1240762.41991,5096694.32092,168.504706908,-44.1944611636,15,Alpine Fault,Plate boundary
1240725.00236,5096670.92773,168.50422412,-44.1946527212,15,Alpine Fault,Plate boundary
1240687.17774,5096648.19864,168.503736704,-44.1948381157,15,Alpine Fault,Plate boundary
1234108.767,5092773.79312,168.418976024,-44.2263424611,15,Alpine Fault,Plate boundary
1232690.08927,5091256.02967,168.400207498,-44.2392501148,15,Alpine Fault,Plate boundary
1232660.31111,5091224.71855,168.399813841,-44.2395161028,15,Alpine Fault,Plate boundary
1232629.99624,5091193.92678,168.399413844,-44.2397771583,15,Alpine Fault,Plate boundary
1232599.1537,5091163.66355,168.399007627,-44.2400332031,15,Alpine Fault,Plate boundary
1232567.79272,5091133.93791,168.398595311,-44.2402841608,15,Alpine Fault,Plate boundary
1232535.92267,5091104.75873,168.398177021,-44.2405299562,15,Alpine Fault,Plate boundary
1232503.55305,5091076.13474,168.39775288,-44.240770516,15,Alpine Fault,Plate boundary
1232470.69355,5091048.07448,168.397323015,-44.2410057681,15,Alpine Fault,Plate boundary
1232437.35398,5091020.58634,168.396887556,-44.2412356422,15,Alpine Fault,Plate boundary
1232403.54431,5090993.67853,168.396446632,-44.2414600696,15,Alpine Fault,Plate boundary
1232369.27462,5090967.35908,168.396000374,-44.2416789832,15,Alpine Fault,Plate boundary
1228323.51895,5087915.40251,168.343333242,-44.267014273,15,Alpine Fault,Plate boundary
1227412.9256,5086685.80968,168.331086745,-44.2775824696,15,Alpine Fault,Plate boundary
1227387.59644,5086652.20237,168.330746456,-44.2778710734,15,Alpine Fault,Plate boundary
1227361.70517,5086619.02618,168.330399449,-44.2781555199,15,Alpine Fault,Plate boundary
1227335.25912,5086586.29051,168.330045824,-44.2784357284,15,Alpine Fault,Plate boundary
1227308.26578,5086554.00464,168.32968568,-44.2787116195,15,Alpine Fault,Plate boundary
1227280.7328,5086522.17772,168.329319119,-44.2789831149,15,Alpine Fault,Plate boundary
1227252.668,5086490.81876,168.328946246,-44.2792501376,15,Alpine Fault,Plate boundary
1227224.0793,5086459.93665,168.328567166,-44.2795126119,15,Alpine Fault,Plate boundary
1227194.97483,5086429.54015,168.328181986,-44.2797704634,15,Alpine Fault,Plate boundary
1227165.36282,5086399.63786,168.327790816,-44.2800236189,15,Alpine Fault,Plate boundary
1227135.25167,5086370.23827,168.327393767,-44.2802720067,15,Alpine Fault,Plate boundary
1227104.64991,5086341.34969,168.326990951,-44.2805155562,15,Alpine Fault,Plate boundary
1227073.56621,5086312.98032,168.326582481,-44.2807541985,15,Alpine Fault,Plate boundary
1227042.00938,5086285.13819,168.326168475,-44.2809878658,15,Alpine Fault,Plate boundary
1227009.98835,5086257.8312,168.325749049,-44.281216492,15,Alpine Fault,Plate boundary
1226977.51221,5086231.06708,168.325324323,-44.281440012,15,Alpine Fault,Plate boundary
1224695.76619,5084382.66962,168.295498456,-44.296852643,15,Alpine Fault,Plate boundary
1222032.70944,5081888.52834,168.260425056,-44.3178524442,15,Alpine Fault,Plate boundary
1221219.87913,5080907.36519,168.249555269,-44.3262325746,15,Alpine Fault,Plate boundary
1221192.47398,5080874.85144,168.249189143,-44.3265100102,15,Alpine Fault,Plate boundary
1221164.51978,5080842.80852,168.248816494,-44.3267829341,15,Alpine Fault,Plate boundary
1221136.02462,5080811.24569,168.248437428,-44.3270512673,15,Alpine Fault,Plate boundary
1221106.99675,5080780.17209,168.248052055,-44.3273149321,15,Alpine Fault,Plate boundary
1221077.44456,5080749.5967,168.247660488,-44.3275738522,15,Alpine Fault,Plate boundary
1221047.3766,5080719.52837,168.247262839,-44.3278279526,15,Alpine Fault,Plate boundary
1221016.80158,5080689.9758,168.246859223,-44.3280771598,15,Alpine Fault,Plate boundary
1220985.72834,5080660.94755,168.246449757,-44.3283214015,15,Alpine Fault,Plate boundary
1216551.69664,5076588.79225,168.18803755,-44.3625284788,15,Alpine Fault,Plate boundary
1216512.35171,5076553.41854,168.187519493,-44.3628250442,15,Alpine Fault,Plate boundary
1216437.17985,5076489.84143,168.186532638,-44.3633556998,15,Alpine Fault,Plate boundary
1213390.03236,5074013.94706,168.146590162,-44.3839500413,15,Alpine Fault,Plate boundary
1207004.90817,5067568.10075,168.061851449,-44.4383358006,15,Alpine Fault,Plate boundary
1206984.0099,5067547.25139,168.061574033,-44.4385114661,15,Alpine Fault,Plate boundary
1206937.15664,5067502.24206,168.060953382,-44.4388897445,15,Alpine Fault,Plate boundary
1204990.98515,5065680.71251,168.035202623,-44.4541682393,15,Alpine Fault,Plate boundary
1203253.29916,5064054.28137,168.012199157,-44.4678048595,15,Alpine Fault,Plate boundary
1203219.62438,5064022.76228,168.011753266,-44.4680690768,15,Alpine Fault,Plate boundary
1203139.33774,5063947.61514,168.010690165,-44.4686990103,15,Alpine Fault,Plate boundary
1203107.66727,5063918.47998,168.010271189,-44.4689429401,15,Alpine Fault,Plate boundary
1203075.5,5063889.89426,168.009846409,-44.4691816678,15,Alpine Fault,Plate boundary
1203042.84545,5063861.86647,168.00941595,-44.4694151227,15,Alpine Fault,Plate boundary
1203009.71331,5063834.4049,168.008979939,-44.4696432355,15,Alpine Fault,Plate boundary
1202976.11338,5063807.5177,168.008538506,-44.4698659385,15,Alpine Fault,Plate boundary
1202942.05564,5063781.21283,168.008091782,-44.4700831658,15,Alpine Fault,Plate boundary
1202907.55015,5063755.49808,168.0076399,-44.4702948529,15,Alpine Fault,Plate boundary
1202872.60716,5063730.38108,168.007182992,-44.470500937,15,Alpine Fault,Plate boundary
1202837.23702,5063705.86926,168.006721196,-44.470701357,15,Alpine Fault,Plate boundary
1202801.4502,5063681.96989,168.006254647,-44.4708960535,15,Alpine Fault,Plate boundary
1202765.2573,5063658.69005,168.005783484,-44.4710849687,15,Alpine Fault,Plate boundary
1202728.66906,5063636.03663,168.005307847,-44.4712680465,15,Alpine Fault,Plate boundary
1200955.01409,5062558.8936,167.982263575,-44.4799520094,15,Alpine Fault,Plate boundary
1200472.9373,5061982.31036,167.975780023,-44.4848567367,15,Alpine Fault,Plate boundary
1200445.32755,5061949.85411,167.975409097,-44.4851325529,15,Alpine Fault,Plate boundary
1200417.16862,5061917.87317,167.975031656,-44.4854038017,15,Alpine Fault,Plate boundary
1200388.46869,5061886.37682,167.974647807,-44.4856704043,15,Alpine Fault,Plate boundary
1200359.2361,5061855.37421,167.974257663,-44.4859322831,15,Alpine Fault,Plate boundary
1200329.47934,5061824.87436,167.973861337,-44.486189362,15,Alpine Fault,Plate boundary
1200299.20705,5061794.88612,167.973458944,-44.4864415662,15,Alpine Fault,Plate boundary
1200268.42802,5061765.41821,167.973050602,-44.4866888224,15,Alpine Fault,Plate boundary
1200237.15122,5061736.47918,167.972636428,-44.4869310587,15,Alpine Fault,Plate boundary
1200205.3857,5061708.07745,167.972216544,-44.4871682046,15,Alpine Fault,Plate boundary
1198818.41362,5060490.79101,167.953897614,-44.4973164113,15,Alpine Fault,Plate boundary
1195272.01949,5057378.18248,167.907028737,-44.5232506902,15,Alpine Fault,Plate boundary
1195240.5066,5057350.98549,167.906612443,-44.5234769073,15,Alpine Fault,Plate boundary
1195208.54526,5057324.31696,167.906190938,-44.5236981326,15,Alpine Fault,Plate boundary
1195176.14431,5057298.18427,167.90576434,-44.5239143048,15,Alpine Fault,Plate boundary
1195143.31275,5057272.59468,167.905332767,-44.5241253639,15,Alpine Fault,Plate boundary
1195110.05968,5057247.55528,167.904896338,-44.5243312513,15,Alpine Fault,Plate boundary
1195076.39431,5057223.07301,167.904455176,-44.52453191,15,Alpine Fault,Plate boundary
1195042.32598,5057199.15466,167.904009401,-44.5247272841,15,Alpine Fault,Plate boundary
1195007.86414,5057175.80686,167.903559138,-44.5249173196,15,Alpine Fault,Plate boundary
1194973.01834,5057153.03608,167.903104513,-44.5251019636,15,Alpine Fault,Plate boundary
1193338.64864,5056104.33908,167.881793332,-44.5335868841,15,Alpine Fault,Plate boundary
1193132.37365,5055971.98132,167.879103207,-44.5346574758,15,Alpine Fault,Plate boundary
1191783.18425,5055106.25943,167.861505479,-44.5416582918,15,Alpine Fault,Plate boundary
1190355.74859,5053543.39353,167.842369082,-44.5548624501,15,Alpine Fault,Plate boundary
1190337.67514,5053523.60512,167.842126731,-44.5550296129,15,Alpine Fault,Plate boundary
1189677.20765,5052800.46305,167.833269421,-44.561137963,15,Alpine Fault,Plate boundary
1189649.78947,5052770.92506,167.832902068,-44.5613872021,15,Alpine Fault,Plate boundary
1189621.89868,5052741.83289,167.83252914,-44.5616321737,15,Alpine Fault,Plate boundary
1189593.54254,5052713.19411,167.832150734,-44.5618728141,15,Alpine Fault,Plate boundary
1189564.72843,5052685.01617,167.831766948,-44.5621090607,15,Alpine Fault,Plate boundary
1189535.46382,5052657.30637,167.831377881,-44.562340852,15,Alpine Fault,Plate boundary
1189505.75633,5052630.07193,167.830983636,-44.5625681278,15,Alpine Fault,Plate boundary
1189475.61367,5052603.31992,167.830584314,-44.562790829,15,Alpine Fault,Plate boundary
1189445.04367,5052577.05729,167.83018002,-44.5630088976,15,Alpine Fault,Plate boundary
1189414.05429,5052551.29088,167.829770858,-44.5632222768,15,Alpine Fault,Plate boundary
1186611.23912,5050258.83207,167.792782783,-44.5821741403,15,Alpine Fault,Plate boundary
1185592.28499,5049425.40048,167.779330031,-44.5890608974,15,Alpine Fault,Plate boundary
1185557.43498,5049397.41225,167.778870284,-44.5892917744,15,Alpine Fault,Plate boundary
1185522.09016,5049370.05156,167.77840483,-44.5895167387,15,Alpine Fault,Plate boundary
1185486.26183,5049343.32715,167.777933819,-44.5897357185,15,Alpine Fault,Plate boundary
1185449.96143,5049317.24756,167.777457402,-44.5899486437,15,Alpine Fault,Plate boundary
1185413.20058,5049291.82113,167.77697573,-44.5901554461,15,Alpine Fault,Plate boundary
1185375.99101,5049267.05599,167.776488958,-44.5903560596,15,Alpine Fault,Plate boundary
1185338.34464,5049242.96005,167.775997241,-44.59055042,15,Alpine Fault,Plate boundary
1185300.27349,5049219.54102,167.775500736,-44.5907384652,15,Alpine Fault,Plate boundary
1185261.78972,5049196.80638,167.774999604,-44.5909201349,15,Alpine Fault,Plate boundary
1185222.90566,5049174.7634,167.774494003,-44.591095371,15,Alpine Fault,Plate boundary
1185183.63371,5049153.41913,167.773984096,-44.5912641174,15,Alpine Fault,Plate boundary
1185143.98644,5049132.78039,167.773470045,-44.5914263202,15,Alpine Fault,Plate boundary
1185103.97652,5049112.85377,167.772952016,-44.5915819275,15,Alpine Fault,Plate boundary
1185063.61674,5049093.64565,167.772430174,-44.5917308895,15,Alpine Fault,Plate boundary
1185022.92,5049075.16216,167.771904686,-44.5918731584,15,Alpine Fault,Plate boundary
1184981.89932,5049057.40922,167.77137572,-44.5920086889,15,Alpine Fault,Plate boundary
1184940.56779,5049040.3925,167.770843445,-44.5921374375,15,Alpine Fault,Plate boundary
1184430.72148,5048836.06522,167.764281883,-44.5936753541,15,Alpine Fault,Plate boundary
1184313.12131,5048735.93465,167.762725566,-44.5945051792,15,Alpine Fault,Plate boundary
1184279.07652,5048707.4646,167.762275427,-44.5947407678,15,Alpine Fault,Plate boundary
1184244.53171,5048679.60338,167.761819504,-44.5949706079,15,Alpine Fault,Plate boundary
1184209.49777,5048652.35976,167.761357938,-44.595194627,15,Alpine Fault,Plate boundary
1184173.98573,5048625.74234,167.760890877,-44.5954127543,15,Alpine Fault,Plate boundary
1184138.0068,5048599.75949,167.760418466,-44.595624921,15,Alpine Fault,Plate boundary
1184101.57231,5048574.41942,167.759940856,-44.5958310604,15,Alpine Fault,Plate boundary
1184064.69374,5048549.73009,167.759458196,-44.5960311072,15,Alpine Fault,Plate boundary
1184027.38271,5048525.6993,167.758970639,-44.5962249985,15,Alpine Fault,Plate boundary
1183989.65098,5048502.33462,167.758478339,-44.5964126731,15,Alpine Fault,Plate boundary
1183951.51044,5048479.64341,167.757981451,-44.5965940718,15,Alpine Fault,Plate boundary
1183912.97311,5048457.63282,167.757480132,-44.5967691373,15,Alpine Fault,Plate boundary
1183874.05114,5048436.30978,167.756974539,-44.5969378144,15,Alpine Fault,Plate boundary
1183477.56305,5048223.65103,167.751827725,-44.5986151277,15,Alpine Fault,Plate boundary
1173883.7984,5040266.25337,167.624871521,-44.6643264128,15,Alpine Fault,Plate boundary
1168799.91803,5035915.05681,167.557368127,-44.700289418,15,Alpine Fault,Plate boundary
1168765.94654,5035886.49975,167.556917217,-44.7005249344,15,Alpine Fault,Plate boundary
1168731.47347,5035858.55022,167.556460511,-44.700754703,15,Alpine Fault,Plate boundary
1168696.5097,5035831.21703,167.555998156,-44.7009786512,15,Alpine Fault,Plate boundary
1168661.06624,5035804.5088,167.555530296,-44.7011967085,15,Alpine Fault,Plate boundary
1168625.15426,5035778.43394,167.555057079,-44.701408806,15,Alpine Fault,Plate boundary
1168588.78508,5035753.00067,167.554578654,-44.7016148769,15,Alpine Fault,Plate boundary
1168551.97015,5035728.21701,167.554095173,-44.7018148562,15,Alpine Fault,Plate boundary
1168514.72109,5035704.09077,167.553606787,-44.7020086808,15,Alpine Fault,Plate boundary
1168477.04962,5035680.62954,167.55311365,-44.7021962895,15,Alpine Fault,Plate boundary
1168438.96763,5035657.84072,167.552615919,-44.7023776232,15,Alpine Fault,Plate boundary
1168400.4871,5035635.7315,167.55211375,-44.7025526247,15,Alpine Fault,Plate boundary
1168361.62018,5035614.30883,167.551607302,-44.7027212388,15,Alpine Fault,Plate boundary
1168322.3791,5035593.57948,167.551096734,-44.7028834122,15,Alpine Fault,Plate boundary
1168282.77623,5035573.54997,167.550582207,-44.7030390939,15,Alpine Fault,Plate boundary
1168242.82405,5035554.22662,167.550063884,-44.7031882348,15,Alpine Fault,Plate boundary
1168202.53515,5035535.61551,167.549541928,-44.7033307877,15,Alpine Fault,Plate boundary
1168161.92223,5035517.72251,167.549016503,-44.7034667078,15,Alpine Fault,Plate boundary
1168120.99809,5035500.55326,167.548487776,-44.7035959521,15,Alpine Fault,Plate boundary
1168079.77562,5035484.11317,167.547955914,-44.7037184799,15,Alpine Fault,Plate boundary
1168038.26782,5035468.40742,167.547421084,-44.7038342526,15,Alpine Fault,Plate boundary
1167996.48776,5035453.44096,167.546883454,-44.7039432336,15,Alpine Fault,Plate boundary
1167954.44861,5035439.2185,167.546343195,-44.7040453885,15,Alpine Fault,Plate boundary
1167912.16361,5035425.74454,167.545800476,-44.7041406852,15,Alpine Fault,Plate boundary
1167869.6461,5035413.0233,167.54525547,-44.7042290936,15,Alpine Fault,Plate boundary
1167826.90947,5035401.05881,167.544708348,-44.7043105857,15,Alpine Fault,Plate boundary
1167783.96719,5035389.85483,167.544159282,-44.704385136,15,Alpine Fault,Plate boundary
1167740.8328,5035379.41489,167.543608446,-44.7044527209,15,Alpine Fault,Plate boundary
1166651.16982,5035125.89763,167.529701511,-44.7060675896,15,Alpine Fault,Plate boundary
1164535.04005,5033133.43787,167.501415638,-44.7226411881,15,Alpine Fault,Plate boundary
1164503.28907,5033104.05654,167.500991545,-44.7228851965,15,Alpine Fault,Plate boundary
1160017.42247,5029024.45704,167.441100624,-44.7567012128,15,Alpine Fault,Plate boundary
1159990.77459,5029000.5688,167.440744939,-44.7568988865,15,Alpine Fault,Plate boundary
1156552.03278,5025962.0501,167.394864363,-44.7820018656,15,Alpine Fault,Plate boundary
1154190.27869,5023749.54757,167.363220589,-44.8003562913,15,Alpine Fault,Plate boundary
1152129.41806,5021383.9114,167.33520928,-44.8202611836,15,Alpine Fault,Plate boundary
1148574.73923,5017116.70602,167.286682364,-44.8562491017,15,Alpine Fault,Plate boundary
1147525.9945,5015347.19286,167.271898647,-44.871435184,15,Alpine Fault,Plate boundary
1147485.40382,5015281.06706,167.271328401,-44.8720017475,15,Alpine Fault,Plate boundary
1147468.5921,5015254.96855,167.271093365,-44.8722248559,15,Alpine Fault,Plate boundary
1145733.82598,5012598.3299,167.246863056,-44.8949176803,15,Alpine Fault,Plate boundary
1145118.1505,5011655.43365,167.238258884,-44.9029703671,15,Alpine Fault,Plate boundary
1145095.87648,5011621.91503,167.237948088,-44.903256367,15,Alpine Fault,Plate boundary
1145073.06578,5011588.75931,167.237630851,-44.9035387732,15,Alpine Fault,Plate boundary
1145049.72433,5011555.97507,167.237307255,-44.9038175125,15,Alpine Fault,Plate boundary
1145025.85815,5011523.57081,167.236977384,-44.9040925125,15,Alpine Fault,Plate boundary
1145001.47345,5011491.55493,167.236641324,-44.904363702,15,Alpine Fault,Plate boundary
1144976.57654,5011459.93573,167.236299161,-44.9046310106,15,Alpine Fault,Plate boundary
1144951.17387,5011428.7214,167.235950985,-44.904894369,15,Alpine Fault,Plate boundary
1144925.27202,5011397.92004,167.235596886,-44.9051537089,15,Alpine Fault,Plate boundary
1144898.87771,5011367.53961,167.235236955,-44.905408963,15,Alpine Fault,Plate boundary
1143640.80811,5009942.80041,167.218098367,-44.9173650698,15,Alpine Fault,Plate boundary
1143611.42923,5009910.11305,167.217698582,-44.9176390103,15,Alpine Fault,Plate boundary
1143581.48028,5009877.9472,167.217292077,-44.9179079134,15,Alpine Fault,Plate boundary
1143550.9705,5009846.31281,167.216878977,-44.9181716959,15,Alpine Fault,Plate boundary
1143519.90933,5009815.21964,167.216459412,-44.9184302762,15,Alpine Fault,Plate boundary
1143488.30636,5009784.6773,167.21603351,-44.9186835743,15,Alpine Fault,Plate boundary
1143456.17137,5009754.69524,167.215601403,-44.9189315119,15,Alpine Fault,Plate boundary
1143423.51428,5009725.28272,167.215163224,-44.9191740123,15,Alpine Fault,Plate boundary
1143390.34519,5009696.44884,167.21471911,-44.9194110004,15,Alpine Fault,Plate boundary
1143356.67435,5009668.20249,167.214269197,-44.9196424029,15,Alpine Fault,Plate boundary
1143322.51216,5009640.55242,167.213813625,-44.9198681484,15,Alpine Fault,Plate boundary
1143287.86918,5009613.50717,167.213352534,-44.9200881668,15,Alpine Fault,Plate boundary
1143252.75613,5009587.07509,167.212886067,-44.9203023903,15,Alpine Fault,Plate boundary
1142602.66922,5009106.60253,167.204257278,-44.9241885155,15,Alpine Fault,Plate boundary
1137523.79806,5002289.79852,167.134000217,-44.9819536567,15,Alpine Fault,Plate boundary
